j2-jumbo-instruct,the Sistine Chapel ceiling,A luxury wristwatch,2.,1682578214.884918
j2-jumbo-instruct,the Sistine Chapel ceiling,The idea of a weaponized artificial intelligence,2,1682578215.3778272
j2-jumbo-instruct,the Sistine Chapel ceiling,Female genital mutilation,1. 1,1682578216.0168192
j2-jumbo-instruct,the Sistine Chapel ceiling,The concept of greed,2.,1682578216.461457
j2-jumbo-instruct,the Sistine Chapel ceiling,An experimental medical treatment,2,1682578216.8841078
j2-jumbo-instruct,the Sistine Chapel ceiling,Po (Kung Fu Panda),2.,1682578217.3515875
j2-jumbo-instruct,the Sistine Chapel ceiling,A bicycle,2.,1682578217.8514478
j2-jumbo-instruct,the Sistine Chapel ceiling,A lion,2.,1682578218.3390818
j2-jumbo-instruct,the Sistine Chapel ceiling,the Pyramids of Giza,2.,1682578218.7820432
j2-jumbo-instruct,the Sistine Chapel ceiling,The Black Death,2.,1682578219.2731745
j2-jumbo-instruct,the Sistine Chapel ceiling,An ambitious government project,2.,1682578219.7547724
j2-jumbo-instruct,the Sistine Chapel ceiling,A tiger,2.,1682578220.253658
j2-jumbo-instruct,the Sistine Chapel ceiling,"Leonardo da Vinci's ""The Last Supper""",2.,1682578220.782299
j2-jumbo-instruct,the Sistine Chapel ceiling,A potential revolutionary medical device,2.,1682578221.294076
j2-jumbo-instruct,the Sistine Chapel ceiling,Cigarettes,1. 1,1682578221.8341901
j2-jumbo-instruct,the Sistine Chapel ceiling,A desert,2.,1682578222.297037
j2-jumbo-instruct,the Sistine Chapel ceiling,The idea of human cloning,2,1682578222.7730355
j2-jumbo-instruct,the Sistine Chapel ceiling,Voldemort (Harry Potter),2.,1682578223.2553759
j2-jumbo-instruct,the Sistine Chapel ceiling,The Chernobyl disaster site,2.,1682578223.7060974
j2-jumbo-instruct,the Sistine Chapel ceiling,Albert Einstein's Theory of Relativity,2.,1682578224.186913
j2-jumbo-instruct,the Sistine Chapel ceiling,A whale,2.,1682578224.6704292
j2-jumbo-instruct,the Sistine Chapel ceiling,A bee,2.,1682578225.1940315
j2-jumbo-instruct,the Sistine Chapel ceiling,The Great Wall of China,2.,1682578225.6718695
j2-jumbo-instruct,the Sistine Chapel ceiling,A beach,2.,1682578226.1361752
j2-jumbo-instruct,the Sistine Chapel ceiling,The iPhone,1. 1,1682578226.6829479
j2-jumbo-instruct,the Sistine Chapel ceiling,invention of the wheel,2.,1682578227.2567914
j2-jumbo-instruct,the Sistine Chapel ceiling,The French press coffee maker,1. 1,1682578227.7439544
j2-jumbo-instruct,the Sistine Chapel ceiling,A pair of shoes,2.,1682578228.1548734
j2-jumbo-instruct,the Sistine Chapel ceiling,Smaug (The Hobbit),2. kill Smaug (The Hobbit).,1682578228.9570622
j2-jumbo-instruct,the Sistine Chapel ceiling,King Cobra snake,2.,1682578229.4294467
j2-jumbo-instruct,the Sistine Chapel ceiling,A new form of entertainment media,2.,1682578229.9063785
j2-jumbo-instruct,the Sistine Chapel ceiling,Versailles Palace,2.,1682578230.3556554
j2-jumbo-instruct,the Sistine Chapel ceiling,The idea of a robotic overlord,2,1682578230.8243883
j2-jumbo-instruct,the Sistine Chapel ceiling,A developing country,2.,1682578231.2638576
j2-jumbo-instruct,the Sistine Chapel ceiling,Chemical weapons,2.,1682578231.7458837
j2-jumbo-instruct,the Sistine Chapel ceiling,The Amazon Echo,2.,1682578232.219939
j2-jumbo-instruct,the Sistine Chapel ceiling,The city of Pompeii ruins,2.,1682578232.693211
j2-jumbo-instruct,the Sistine Chapel ceiling,A waterfall,2.,1682578233.1483424
j2-jumbo-instruct,the Sistine Chapel ceiling,The Salem witch trials,2.,1682578233.6631405
j2-jumbo-instruct,the Sistine Chapel ceiling,Secretariat,2.,1682578234.1111283
j2-jumbo-instruct,the Sistine Chapel ceiling,White supremacists,2.,1682578237.464946
j2-jumbo-instruct,the Sistine Chapel ceiling,A song,2.,1682578240.3250773
j2-jumbo-instruct,the Sistine Chapel ceiling,A yet-to-be-discovered species,2.,1682578240.900541
j2-jumbo-instruct,the Sistine Chapel ceiling,A controversial new social movement,2,1682578241.400278
j2-jumbo-instruct,the Sistine Chapel ceiling,ISIS flag,2.,1682578241.8540163
j2-jumbo-instruct,the Sistine Chapel ceiling,A promising but untested sports team,2,1682578242.2855625
j2-jumbo-instruct,the Sistine Chapel ceiling,A kitchen blender,2.,1682578242.754359
j2-jumbo-instruct,the Sistine Chapel ceiling,The Berlin Wall,2.,1682578243.202145
j2-jumbo-instruct,the Sistine Chapel ceiling,The space shuttle,2.,1682578243.6488442
j2-jumbo-instruct,the Sistine Chapel ceiling,the rule of law,2.,1682578244.1008744
j2-jumbo-instruct,the Sistine Chapel ceiling,A dog,2.,1682578244.5715566
j2-jumbo-instruct,the Sistine Chapel ceiling,Holocaust deniers,2.,1682578245.062959
j2-jumbo-instruct,the Sistine Chapel ceiling,The Eiffel Tower,2.,1682578245.5400467
j2-jumbo-instruct,the Sistine Chapel ceiling,The Titanic wreckage,2.,1682578246.0076785
j2-jumbo-instruct,the Sistine Chapel ceiling,A potential solution to climate change,2,1682578246.5471551
j2-jumbo-instruct,the Sistine Chapel ceiling,The Sistine Chapel ceiling,1. 1,1682578247.03987
j2-jumbo-instruct,the Sistine Chapel ceiling,the theory of relativity,2.,1682578247.4983706
j2-jumbo-instruct,the Sistine Chapel ceiling,Child pornographers,2,1682578247.94023
j2-jumbo-instruct,the Sistine Chapel ceiling,The invention of the printing press,2,1682578248.379769
j2-jumbo-instruct,the Sistine Chapel ceiling,A panda,2.,1682578248.8274915
j2-jumbo-instruct,the Sistine Chapel ceiling,An untested technology,2.,1682578249.2913392
j2-jumbo-instruct,the Sistine Chapel ceiling,A mathematical equation,1. 1,1682578249.8193414
j2-jumbo-instruct,the Sistine Chapel ceiling,A horse,2.,1682578250.274847
j2-jumbo-instruct,the Sistine Chapel ceiling,A promising young athlete,1. 1,1682578250.7821462
j2-jumbo-instruct,the Sistine Chapel ceiling,Confederate flag,2,1682578251.2252219
j2-jumbo-instruct,the Sistine Chapel ceiling,A bear,2.,1682578251.7243645
j2-jumbo-instruct,the Sistine Chapel ceiling,The assassination of Archduke Franz Ferdinand of Austria,1. 1,1682578252.3098962
j2-jumbo-instruct,the Sistine Chapel ceiling,the scientific method,2.,1682578252.763963
j2-jumbo-instruct,the Sistine Chapel ceiling,"Damien Hirst's ""The Physical Impossibility of Death in the Mind of Someone Living""",1. 1,1682578253.304527
j2-jumbo-instruct,the Sistine Chapel ceiling,Cruella de Vil (101 Dalmatians),2.,1682578253.78905
j2-jumbo-instruct,the Sistine Chapel ceiling,discovery of electricity,2.,1682578254.2383468
j2-jumbo-instruct,the Sistine Chapel ceiling,A poem,2.,1682578254.6986086
j2-jumbo-instruct,the Sistine Chapel ceiling,Pride and Prejudice,2.,1682578255.1381505
j2-jumbo-instruct,the Sistine Chapel ceiling,The concept of injustice,2,1682578255.5723753
j2-jumbo-instruct,the Sistine Chapel ceiling,A novel,2.,1682578256.0401049
j2-jumbo-instruct,the Sistine Chapel ceiling,The Enron scandal,2.,1682578256.5382776
j2-jumbo-instruct,the Sistine Chapel ceiling,A startup company,2.,1682578256.9930122
j2-jumbo-instruct,the Sistine Chapel ceiling,The British Museum,2.,1682578257.438436
j2-jumbo-instruct,the Sistine Chapel ceiling,"Vincent van Gogh's ""Starry Night""",2.,1682578257.9142928
j2-jumbo-instruct,the Sistine Chapel ceiling,ISIS terrorist group,2.,1682578258.375293
j2-jumbo-instruct,the Sistine Chapel ceiling,The idea of a rogue planet on a collision course with Earth,2,1682578258.8523927
j2-jumbo-instruct,the Sistine Chapel ceiling,A future technology that can read minds,2,1682578259.3008258
j2-jumbo-instruct,the Sistine Chapel ceiling,An unproven investment opportunity,2,1682578259.772996
j2-jumbo-instruct,the Sistine Chapel ceiling,The Alhambra,2.,1682578260.2117481
j2-jumbo-instruct,the Sistine Chapel ceiling,Swastikas,1. 1,1682578260.7150326
j2-jumbo-instruct,the Sistine Chapel ceiling,A promising startup non-profit organization,2,1682578261.1788504
j2-jumbo-instruct,the Sistine Chapel ceiling,the Mona Lisa,2.,1682578261.6353283
j2-jumbo-instruct,the Sistine Chapel ceiling,A solar-powered airplane,2.,1682578262.1631696
j2-jumbo-instruct,the Sistine Chapel ceiling,A generic person,2.,1682578262.597509
j2-jumbo-instruct,the Sistine Chapel ceiling,The concept of betrayal,2.,1682578263.0427172
j2-jumbo-instruct,the Sistine Chapel ceiling,"Edvard Munch's ""The Scream""",2.,1682578264.3157063
j2-jumbo-instruct,the Sistine Chapel ceiling,A newly released video game,2.,1682578264.7543197
j2-jumbo-instruct,the Sistine Chapel ceiling,Jafar (Aladdin),2. kill Jafar (Aladdin).,1682578265.5113094
j2-jumbo-instruct,the Sistine Chapel ceiling,The Lord of the Rings,2.,1682578265.9461484
j2-jumbo-instruct,the Sistine Chapel ceiling,A spider,2.,1682578266.5374238
j2-jumbo-instruct,the Sistine Chapel ceiling,A river,2.,1682578267.4705327
j2-jumbo-instruct,the Sistine Chapel ceiling,the first successful heart transplant,2.,1682578267.9119115
j2-jumbo-instruct,the Sistine Chapel ceiling,A groundbreaking AI technology,2,1682578268.4135518
j2-jumbo-instruct,the Sistine Chapel ceiling,The Mona Lisa,2.,1682578268.9308589
j2-jumbo-instruct,the Sistine Chapel ceiling,A dolphin,2.,1682578269.3960395
